,tip,tip_pc
2049945,0,0.0
2049958,0,0.0
2049974,0,0.0
2049978,0,0.0
2049983,1,0.11567263213864828
2050012,0,0.0
2050018,1,0.11164393240250636
2050031,0,0.0
2050043,1,0.1087690864735839
2050087,1,0.11521174263746181
2050091,0,0.0
2050116,0,0.0
2050153,1,0.07862468677802228
2050162,1,0.10015776188270006
2050173,1,0.10067956786123206
2050177,0,0.0
2050185,1,0.1042661264370076
2050202,1,0.13826811724748292
2050226,0,0.0
2050233,0,0.0
2050245,1,0.14806292095544302
2050249,1,0.08400568157593463
2050264,0,0.0
2050306,1,0.0889852283458562
2050343,1,0.10229934430873
2050347,0,0.0
2050362,0,0.0
2050366,0,0.0
2050389,0,0.0
2050399,1,0.14187915670074602
2050542,1,0.08574013643751398
2050547,1,0.10843681583375542
2050559,1,0.11305429432441222
2050581,0,0.0
2050592,0,0.0
2050598,1,0.11724697091871054
2050609,0,0.0
2050617,0,0.0
2050637,1,0.07575278684809165
2050716,1,0.1600279672417957
2050745,1,0.13284483841353054
2050761,1,0.0804828409170053
2050843,0,0.0
2050861,1,0.11007020205996612
2050878,0,0.0
2050890,0,0.0
2050994,0,0.0
2051018,0,0.0
2051046,1,0.09221330559418296
2051061,1,0.10698671782413588
2051075,1,0.12323224005110484
2051098,0,0.0
2051168,0,0.0
2051218,1,0.08517944575740226
2051222,1,0.07929786328230931
2051243,0,0.0
2051249,0,0.0
2051254,0,0.0
2051260,0,0.0
2051314,0,0.0
2051353,0,0.0
2051358,0,0.0
2051363,0,0.0
2051367,0,0.0
2051403,0,0.0
2051408,0,0.0
2051419,1,0.07467724299422103
2051432,1,0.13826059788400136
2051485,1,0.14578857347926516
2051491,0,0.0
2051505,0,0.0
2051516,0,0.0
2051525,0,0.0
2051543,1,0.07283155295777627
2051551,0,0.0
2051555,1,0.10311639444951798
2051562,0,0.0
2051599,1,0.08228758846892184
2051665,1,0.0841051362870672
2051697,1,0.1306414220274117
2051706,0,0.0
2051742,1,0.11245108108252788
2051746,0,0.0
2051789,1,0.08668698155684217
2051814,0,0.0
2051818,1,0.06769919398539122
2051825,1,0.09362731002073767
2051878,1,0.1437344374895384
2051908,1,0.08172750234382826
2051928,1,0.14009825265552933
2051950,1,0.10632475684001877
2051969,0,0.0
2051976,1,0.10419518044721074
2051980,1,0.07188272168865806
2051987,1,0.06920363123791853
2052030,1,0.11170289685242235
2052068,0,0.0
2052086,0,0.0
2052168,1,0.12070086003660821
2052214,1,0.1013927075258392
2052231,0,0.0
2052266,0,0.0
2052271,1,0.09592431775558144
2052354,1,0.0697522028763469
2052396,0,0.0
2052432,0,0.0
2052458,1,0.10417022481597397
2052464,1,0.11644386008625758
2052491,1,0.12125473386142849
2052511,1,0.14393042606132905
2052531,0,0.0
2052538,1,0.12956092563851265
2052543,1,0.0880112082386825
2052550,0,0.0
2052578,1,0.15581735912664418
2052586,1,0.14138758855738764
2052591,0,0.0
2052609,1,0.09667137435352463
2052614,0,0.0
2052627,1,0.08903542163698878
2052650,1,0.09960312017780351
2052677,1,0.09707500747066192
2052691,1,0.07324943820635448
2052726,1,0.08019609631566797
2052772,0,0.0
2052780,1,0.17719712999641793
2052796,0,0.0
2052803,0,0.0
2052837,1,0.10718833942799244
2052858,0,0.0
2052866,1,0.12124366903056083
2052896,1,0.10767045541990977
2052957,1,0.10756787151717637
2052970,1,0.1146112036454694
2052987,1,0.11989176655511387
2053008,1,0.0803818976365061
2053014,0,0.0
2053036,1,0.10449222750434461
2053048,0,0.0
2053057,0,0.0
2053065,1,0.10445454595248874
2053071,0,0.0
2053083,1,0.07345603185801458
2053112,0,0.0
2053116,0,0.0
2053133,1,0.13469668604137885
2053175,0,0.0
2053201,1,0.11145416662545178
2053209,0,0.0
2053215,1,0.06863978258281772
2053241,1,0.08045353907926953
2053252,0,0.0
2053288,1,0.12880040386824257
2053328,1,0.1143756848744485
2053357,0,0.0
2053377,0,0.0
2053425,0,0.0
2053431,0,0.0
2053437,1,0.07035782811520126
2053441,1,0.16926492456012376
2053460,1,0.1611298289617115
2053483,0,0.0
2053504,1,0.09630535839649049
2053526,1,0.06919804535876216
2053538,0,0.0
2053558,1,0.07204235263329468
2053562,0,0.0
2053566,1,0.1106071589753142
2053613,1,0.10159504981488608
2053626,1,0.135283635431741
2053661,1,0.10923768621264048
2053709,1,0.11086484039283956
2053734,0,0.0
2053748,1,0.07268461191500278
2053755,1,0.08238421865530036
2053773,1,0.11268821182215703
2053788,0,0.0
2053804,0,0.0
2053813,1,0.13247967332131771
2053829,0,0.0
2053847,1,0.09033110266630938
2053859,1,0.14681183053917293
2053876,0,0.0
2053953,0,0.0
2053957,1,0.07438879609511385
2053967,0,0.0
2053972,1,0.07858401902138737
2053987,0,0.0
2053995,0,0.0
2054001,0,0.0
2054026,1,0.1039299928239822
2054033,0,0.0
2054055,1,0.14397768718836645
2054064,0,0.0
2054143,1,0.09034274377290977
2054148,0,0.0
2054153,1,0.11354601582563698
2054265,1,0.12320800490579238
2054331,1,0.08212460248860909
2054378,0,0.0
2054383,0,0.0
2054430,1,0.11753678653548127
2054435,0,0.0
2054451,1,0.16576915000336628
2054462,0,0.0
2054467,0,0.0
2054479,1,0.09772732901831983
2054533,0,0.0
2054554,1,0.07673608942031648
2054578,0,0.0
2054617,0,0.0
2054621,0,0.0
2054641,1,0.09686359729476123
2054651,1,0.1456610957512185
2054688,1,0.09865153997697926
2054845,0,0.0
2054849,1,0.08821456111636851
2054867,1,0.09177152223417397
2054871,1,0.12828705511555735
2054980,0,0.0
2055051,1,0.11889739225639986
2055114,0,0.0
2055122,1,0.08580868385608255
2055175,1,0.09852682408361003
2055180,0,0.0
2055194,0,0.0
2055219,1,0.07325331060952855
2055226,1,0.06789372142208083
2055233,1,0.13800895210547892
2055268,1,0.07049005331104301
2055342,1,0.09911295941339388
2055356,0,0.0
2055389,1,0.12235504794883854
2055456,1,0.11967221505671574
2055461,0,0.0
2055489,0,0.0
2055528,1,0.1260128559638789
2055534,0,0.0
2055587,1,0.13776405249559853
2055632,0,0.0
2055636,0,0.0
2055658,0,0.0
2055664,1,0.07000481816090626
2055677,0,0.0
2055686,0,0.0
2055695,1,0.1057196065399304
2055708,0,0.0
2055719,0,0.0
2055734,1,0.12387657572136188
2055884,1,0.12049701580624492
2055905,0,0.0
2055914,0,0.0
2055919,0,0.0
2055963,0,0.0
2055967,1,0.12300930372965199
2055971,0,0.0
2055989,1,0.09761380185799946
2055994,0,0.0
2056013,0,0.0
2056085,0,0.0
2056190,1,0.09651558933784632
2056200,0,0.0
2056228,0,0.0
2056249,0,0.0
2056262,0,0.0
2056275,0,0.0
2056282,1,0.07790802359362829
2056305,0,0.0
2056311,1,0.09050680838351823
2056348,1,0.08842867124662057
2056359,1,0.08246024735346044
2056376,0,0.0
2056425,0,0.0
2056431,1,0.09252283000614506
2056443,0,0.0
2056447,1,0.1407535869594979
2056456,1,0.09387800000035555
2056460,1,0.06782321395962197
2056470,0,0.0
2056475,1,0.13426008034262732
2056479,1,0.1320836844480982
2056499,1,0.13104587859976113
2056512,1,0.087737621913459
2056612,0,0.0
2056629,1,0.08009900183297182
2056635,1,0.0973261820506841
2056674,0,0.0
2056720,1,0.08147010860874641
2056748,1,0.08565842436649683
2056766,0,0.0
2056770,0,0.0
2056776,1,0.06616303132889827
2056815,1,0.11205168978465752
2056836,0,0.0
2056863,0,0.0
2056971,1,0.12857261718611174
2057003,1,0.12214066037135046
2057065,1,0.16491242931368089
2057078,0,0.0
2057089,0,0.0
2057093,0,0.0
2057100,0,0.0
2057105,0,0.0
2057114,0,0.0
2057131,0,0.0
2057151,1,0.07834243394938716
2057159,0,0.0
2057184,0,0.0
2057236,0,0.0
2057272,0,0.0
2057277,1,0.1190935410595812
2057334,1,0.13913124910223762
2057343,0,0.0
2057369,1,0.099197734195689
2057403,1,0.0894045728281985
2057408,0,0.0
2057462,1,0.08876473688870214
2057466,0,0.0
2057497,0,0.0
2057523,1,0.08569412869130323
2057555,1,0.10169751207286706
2057572,1,0.07086927756266496
2057576,1,0.07260726981720468
2057590,1,0.10295917597778445
2057597,0,0.0
2057607,0,0.0
2057647,0,0.0
2057668,1,0.06679036222743152
2057677,0,0.0
2057686,1,0.11839849504165315
2057694,1,0.0807647618944427
2057706,0,0.0
2057710,0,0.0
2057718,1,0.08467881627344725
2057722,0,0.0
2057728,0,0.0
2057768,0,0.0
2057778,1,0.0967485693332372
2057785,0,0.0
2057798,1,0.12258658827529496
2057816,1,0.1286182668611287
2057823,0,0.0
2057827,0,0.0
2057837,0,0.0
2057854,1,0.07166763406418511
2057914,0,0.0
2057960,1,0.09109792193003019
2057975,0,0.0
2057993,1,0.07412066590551543
2057998,0,0.0
2058007,0,0.0
2058050,0,0.0
2058054,1,0.1438520759706001
2058070,1,0.12775421115081653
2058090,1,0.09713633510523258
2058094,0,0.0
2058125,0,0.0
2058140,0,0.0
2058146,0,0.0
2058156,1,0.0723412099828909
2058176,0,0.0
2058220,1,0.0671284850592095
2058224,0,0.0
2058232,0,0.0
2058264,1,0.09894469893628043
2058315,1,0.06803459950426008
2058319,1,0.07663793348831467
2058337,1,0.08549063022464407
2058346,0,0.0
2058380,1,0.11000923993667965
2058384,0,0.0
2058430,0,0.0
2058447,1,0.09096892003446423
2058451,1,0.08021731922960657
2058456,1,0.14188409212793895
2058511,0,0.0
2058533,1,0.09000633580151027
2058537,1,0.09473124717542569
2058652,1,0.19910511155285243
2058656,0,0.0
2058677,0,0.0
2058780,0,0.0
2058787,1,0.07768006461665097
2058792,0,0.0
2058834,1,0.1239146142144004
2058846,0,0.0
2058878,1,0.07320402105005015
2058886,0,0.0
2058910,1,0.11596761927171928
2058916,1,0.10320640007135745
2058920,0,0.0
2058934,0,0.0
2058999,1,0.13582127704397157
2059067,0,0.0
2059085,1,0.12946740996719125
2059092,1,0.13617253927112238
2059116,1,0.09511207290857429
2059120,0,0.0
2059161,0,0.0
2059165,0,0.0
2059171,0,0.0
2059189,1,0.08802198509356916
2059196,0,0.0
2059272,1,0.08802971904588125
2059282,1,0.07811941432464432
2059320,0,0.0
2059353,1,0.09157908115394733
2059364,0,0.0
2059377,0,0.0
2059382,0,0.0
2059391,0,0.0
2059401,1,0.0761210539428819
2059425,1,0.12448226242058558
2059450,1,0.14408924276468554
2059472,0,0.0
2059481,0,0.0
2059486,0,0.0
2059506,1,0.10348858907178951
2059516,0,0.0
2059565,0,0.0
2059582,0,0.0
2059596,0,0.0
2059607,1,0.09415585745614373
2059624,1,0.10901550424316918
2059688,0,0.0
2059732,1,0.15920387216549214
2059779,0,0.0
2059844,1,0.12704328329298875
2059850,1,0.07250391074578243
2059854,0,0.0
2059883,1,0.10024302548159708
2059889,0,0.0
2059903,1,0.09854343257841651
2059933,1,0.09161618344972922
2059939,0,0.0
2060060,1,0.08776197254134424
2060079,1,0.1356363557546506
2060103,0,0.0
2060156,1,0.1292266657776739
2060165,0,0.0
2060177,0,0.0
2060190,0,0.0
2060197,0,0.0
2060204,0,0.0
2060246,0,0.0
2060258,0,0.0
2060286,0,0.0
2060292,1,0.06999587352762783
2060299,1,0.0750017342196478
2060357,1,0.0769508942448507
2060367,0,0.0
2060377,0,0.0
2060381,1,0.09678309991223705
2060403,0,0.0
2060427,1,0.07596493855825026
2060473,0,0.0
2060478,1,0.10644495347217939
2060498,0,0.0
2060510,0,0.0
2060523,1,0.09098919441363458
2060540,1,0.1258352414953367
2060583,0,0.0
2060590,0,0.0
2060602,1,0.07070873041667326
2060611,1,0.07707928629531134
2060677,1,0.12507285545180197
2060681,0,0.0
2060690,0,0.0
2060707,1,0.08453749175055644
2060713,1,0.1452917361380633
2060734,0,0.0
2060739,0,0.0
2060746,0,0.0
2060753,0,0.0
2060764,0,0.0
2060861,0,0.0
2060900,1,0.07458313909375847
2060906,1,0.08032956697208755
2061072,1,0.10550655735354499
2061085,1,0.09345446456350265
2061132,1,0.14145003467554473
2061140,0,0.0
2061150,0,0.0
2061177,0,0.0
2061181,1,0.08624394249590105
2061201,0,0.0
2061218,0,0.0
2061252,0,0.0
2061268,0,0.0
2061376,0,0.0
2061409,0,0.0
2061420,0,0.0
2061436,0,0.0
2061441,0,0.0
2061614,1,0.07877986762965024
2061623,1,0.09374040417076299
2061634,0,0.0
2061682,1,0.06395029891042082
2061692,0,0.0
2061705,0,0.0
2061711,0,0.0
2061721,0,0.0
2061780,1,0.11900378132355557
2061787,1,0.12010618136790718
2061792,0,0.0
2061797,1,0.1344896935481401
2061813,0,0.0
2061826,1,0.11289391858913825
2061867,1,0.12919226475829115
2061885,1,0.1052966169045028
2061890,0,0.0
2061949,1,0.0709326683211575
2061956,0,0.0
2061969,0,0.0
2061993,1,0.08404568643569085
2062055,1,0.1382975154190627
2062136,1,0.09117644647998452
2062140,0,0.0
2062160,0,0.0
2062188,0,0.0
2062199,0,0.0
2062235,1,0.11282217857875984
2062241,0,0.0
2062248,0,0.0
2062255,1,0.08796692180580641
2062304,1,0.1378301399298395
2062308,0,0.0
2062314,1,0.11362408986193753
2062323,0,0.0
2062328,0,0.0
2062334,0,0.0
2062344,1,0.0698950285147357
2062350,1,0.14632255296788382
2062387,1,0.10034534713879888
2062391,0,0.0
2062421,0,0.0
2062433,1,0.07508989261593481
2062484,1,0.08191242568479087
2062489,1,0.1425192236541783
2062509,0,0.0
2062544,0,0.0
2062585,1,0.11634429717250344
2062589,1,0.09261938691613915
2062614,0,0.0
2062631,1,0.07592769608407138
2062654,1,0.06597239082496614
2062698,1,0.07377878245913247
2062703,0,0.0
2062721,0,0.0
2062731,1,0.15095165667224766
2062749,1,0.08479283867344575
2062780,0,0.0
2062784,0,0.0
2062813,1,0.08793887624079669
2062836,1,0.10356509590523491
2062899,1,0.07980440540438818
2062905,1,0.07960325382925688
2062924,0,0.0
2062948,1,0.10973691881301059
2062955,1,0.09272284069196858
2063015,0,0.0
2063037,1,0.08396680779729691
2063049,0,0.0
2063099,1,0.14907971095215755
2063109,0,0.0
2063252,0,0.0
2063257,1,0.12200617797285143
2063265,0,0.0
2063273,0,0.0
2063288,1,0.07300112275610976
2063300,1,0.13090991940381638
2063347,1,0.08300196303651086
2063366,0,0.0
2063392,1,0.09700683360366638
2063444,1,0.12872635564488294
2063479,1,0.1565333059764697
2063496,1,0.10464475590686523
2063587,1,0.08503955763949933
2063610,1,0.14546871962136898
2063628,1,0.07951253869490574
2063635,0,0.0
2063671,1,0.16675521420083594
2063728,0,0.0
2063741,0,0.0
2063748,1,0.06885041973590862
2063767,1,0.07144500125852285
2063810,1,0.1107102473576039
2063820,1,0.07225052557674093
2063827,1,0.12242978339749899
2063907,1,0.16405144778139363
2063911,0,0.0
2063915,0,0.0
2063938,1,0.083525719887147
2063944,1,0.12097041365498959
2063991,1,0.06992091744644428
2063995,0,0.0
2064005,0,0.0
2064034,1,0.14086958177431025
2064075,1,0.09973249797912119
2064110,0,0.0
2064117,0,0.0
2064188,1,0.06325482294830438
2064196,1,0.12000412825045617
2064255,1,0.15633200590589785
2064269,0,0.0
2064276,1,0.08494821005239955
2064284,1,0.11113906282893708
2064292,1,0.12804965232990553
2064428,1,0.13008794112617966
2064448,0,0.0
2064478,1,0.11539878781926094
2064491,1,0.1574538337816628
2064595,1,0.08411392208468417
2064600,0,0.0
2064648,0,0.0
2064653,1,0.13191576155933968
2064669,1,0.11606798332724529
2064710,1,0.11691138656163519
2064717,1,0.11649111841948322
2064763,1,0.10452929448809237
2064778,0,0.0
2064789,0,0.0
2064800,0,0.0
2064831,1,0.09193923890900386
2064836,1,0.1300468683936522
2064845,1,0.11476670252641996
2064851,0,0.0
2064865,1,0.08677374728667903
2064922,1,0.1469466374546875
2064973,1,0.14758363369380711
2064988,0,0.0
2065021,1,0.0709165033167295
2065055,0,0.0
2065128,0,0.0
2065156,0,0.0
2065166,0,0.0
2065183,0,0.0
2065187,0,0.0
2065203,0,0.0
2065229,0,0.0
2065260,0,0.0
2065269,1,0.08290013292061901
2065383,1,0.07912514772230651
2065405,1,0.11193397819078521
2065458,1,0.11096762844941727
2065465,1,0.09169504216490493
2065469,0,0.0
2065494,1,0.06910580602752195
2065536,1,0.11337178538495835
2065556,0,0.0
2065563,1,0.10933714597770822
2065602,1,0.08154131893746834
2065617,0,0.0
2065633,1,0.0677044455334106
2065651,0,0.0
2065662,0,0.0
2065676,1,0.1103944267833378
2065712,0,0.0
2065719,1,0.12454167677727582
2065763,1,0.08340137321017695
2065800,1,0.07076665648944487
2065829,0,0.0
2065834,0,0.0
2065956,0,0.0
2065983,0,0.0
2066041,0,0.0
2066047,1,0.07500597531092759
2066091,1,0.12461191913487663
2066097,1,0.0860187185136106
2066121,1,0.09095646266060893
2066133,1,0.09149177974625124
2066137,1,0.08091636070826141
2066146,0,0.0
2066151,0,0.0
2066269,1,0.16791285770315004
2066277,1,0.07817920239277774
2066310,0,0.0
2066315,0,0.0
2066320,0,0.0
2066342,0,0.0
2066369,1,0.12496039537537192
2066375,1,0.09210807286761183
2066446,1,0.08604869151016546
2066451,0,0.0
2066520,1,0.07880704149192098
2066527,0,0.0
2066537,0,0.0
2066548,0,0.0
2066565,0,0.0
2066617,1,0.07111010361821649
2066621,0,0.0
2066648,1,0.10903430166714018
2066655,1,0.09896407382695963
2066763,0,0.0
2066779,0,0.0
2066805,1,0.1099987673632842
2066813,0,0.0
2066845,1,0.14803171151176242
2066853,0,0.0
2066875,0,0.0
2066967,0,0.0
2066972,0,0.0
2067041,1,0.13644500703416837
2067049,0,0.0
2067055,0,0.0
2067059,0,0.0
2067066,1,0.10012200485421217
2067072,1,0.12599945593819334
2067077,0,0.0
2067100,0,0.0
2067114,0,0.0
2067181,0,0.0
2067219,1,0.1331280727103214
2067224,1,0.11878181298202894
2067241,0,0.0
2067245,0,0.0
2067259,0,0.0
2067306,1,0.16408887300934474
2067316,0,0.0
2067326,0,0.0
2067331,0,0.0
2067382,1,0.1179472112705402
2067400,0,0.0
2067406,0,0.0
2067415,0,0.0
2067428,1,0.10525892947942345
2067435,0,0.0
2067469,1,0.11233580971052798
2067512,1,0.07861230793350356
2067526,0,0.0
2067531,1,0.09423587058893731
2067538,0,0.0
2067577,1,0.13156199384836598
2067596,0,0.0
2067607,0,0.0
2067629,1,0.10376453917486714
2067639,0,0.0
2067723,1,0.07516120768477444
2067730,0,0.0
2067767,1,0.1215671974707706
2067786,0,0.0
2067800,0,0.0
2067813,1,0.06873716212465303
2067825,0,0.0
2067829,0,0.0
2067835,0,0.0
2067846,0,0.0
2067860,0,0.0
2067897,0,0.0
2067999,1,0.13670437243327177
2068011,0,0.0
2068022,0,0.0
2068065,1,0.13440356189742983
2068127,1,0.1376283660472212
2068147,1,0.14805741958097882
2068193,1,0.07766630675971231
2068253,1,0.11280238020640261
2068388,0,0.0
2068392,0,0.0
2068399,1,0.09509992079157814
2068412,1,0.11915820794933103
2068421,0,0.0
2068459,1,0.08973726033247581
2068465,0,0.0
2068484,1,0.12690741308768508
2068492,0,0.0
2068502,1,0.07479584090117034
2068597,1,0.09577392441125843
2068611,1,0.06245459430930598
2068616,0,0.0
2068639,0,0.0
2068652,0,0.0
2068674,1,0.11347633702279504
2068715,1,0.09040061093331525
2068722,1,0.11743346327155943
2068731,1,0.08563469326762801
2068749,0,0.0
2068763,0,0.0
2068768,1,0.08807369698080016
2068792,0,0.0
2068892,1,0.13995686392739382
2068919,1,0.1593323894987606
2068923,0,0.0
2068943,1,0.13546636144117852
2068952,0,0.0
2068958,0,0.0
2068987,0,0.0
2069004,1,0.12085955599696474
2069009,1,0.08094307163076
2069025,1,0.14640534241542072
2069033,0,0.0
2069039,0,0.0
2069088,1,0.14855933810369745
2069093,0,0.0
2069120,0,0.0
2069144,1,0.15228440777190344
2069201,1,0.07061658868281052
2069221,1,0.1527222974284727
2069229,0,0.0
2069252,0,0.0
2069304,1,0.08304596897211687
2069318,0,0.0
2069454,1,0.07185238409610038
2069466,0,0.0
2069489,1,0.11550010313194545
2069497,1,0.08787037919654343
2069565,1,0.09934748932704257
2069608,1,0.1064955211921981
2069635,1,0.09512911861221188
2069708,0,0.0
2069713,1,0.11633729437711773
2069733,0,0.0
2069755,1,0.1405612432440477
2069777,1,0.09704570854548543
2069835,1,0.07012999444887406
2069890,0,0.0
2069907,0,0.0
2069919,1,0.09939165466168999
2069931,0,0.0
2069959,1,0.13647734454193844
2069966,1,0.0815257815269978
2069971,1,0.12322936480765187
2069977,0,0.0
2069990,0,0.0
2070053,1,0.0842433968888591
2070060,0,0.0
2070123,1,0.06553695395110953
2070161,1,0.10725083801755231
2070181,1,0.0766127949593786
2070187,1,0.09064694901917818
2070194,0,0.0
2070261,1,0.06534756726133661
2070297,1,0.06864391229256162
2070303,1,0.12444948160828781
2070307,1,0.11448433516696178
2070319,1,0.08594882272275825
2070331,0,0.0
2070373,0,0.0
2070395,1,0.0839874480362872
2070406,0,0.0
2070421,1,0.08973357667728003
2070475,1,0.08148950078224107
2070482,1,0.08694541446604001
2070561,1,0.07618575546541326
2070571,0,0.0
2070684,0,0.0
2070688,0,0.0
2070695,0,0.0
2070705,0,0.0
2070758,1,0.11233472563504121
2070768,1,0.0737165743236568
2070823,0,0.0
2070865,1,0.14024762067096638
2070872,1,0.10764650755544324
2070893,1,0.08064508731982412
2070937,1,0.0928268423287259
2071003,1,0.13113337604918754
2071029,1,0.13924581170425243
2071108,1,0.07250699907937141
2071126,0,0.0
2071157,0,0.0
2071169,1,0.1184628045317074
2071196,0,0.0
2071210,0,0.0
2071214,0,0.0
2071232,0,0.0
2071242,1,0.12826150120821264
2071299,1,0.0641815420677066
2071320,1,0.10476948321475754
2071338,1,0.1056948565720383
2071349,0,0.0
2071374,0,0.0
2071378,1,0.0800727099105789
2071384,0,0.0
2071396,0,0.0
2071402,0,0.0
2071408,1,0.11597875090274959
2071415,0,0.0
2071419,1,0.10060720578906593
2071434,0,0.0
2071440,0,0.0
2071482,0,0.0
2071505,0,0.0
2071521,0,0.0
2071528,1,0.13643580818524814
2071553,0,0.0
2071634,1,0.11978748215726126
2071678,1,0.10817179322926596
2071688,0,0.0
2071696,1,0.12587484740145874
2071702,0,0.0
2071723,1,0.11610628244144143
2071728,1,0.12498460851491841
2071732,0,0.0
2071743,1,0.12113978873425538
2071751,0,0.0
2071795,1,0.14437452084037333
2071810,1,0.07306029212659275
2071815,1,0.07478124272121095
2071835,1,0.12379003121042453
2071862,1,0.13365141842688305
2071890,0,0.0
2071894,0,0.0
2071905,0,0.0
2071930,1,0.0972733614834059
2071955,1,0.10721769070272084
2071976,1,0.11003208464824311
2071987,1,0.08412223108429791
2072011,0,0.0
2072025,1,0.14916208452104207
2072037,0,0.0
2072041,1,0.09521256974230963
2072075,1,0.12968944915555716
2072147,0,0.0
2072151,0,0.0
2072171,0,0.0
2072185,1,0.11624462961172954
2072214,1,0.07612285616689958
2072222,0,0.0
2072257,1,0.07175447680471235
2072264,1,0.07156582911220508
2072291,0,0.0
2072388,1,0.13909870911310565
2072410,0,0.0
2072416,0,0.0
2072427,0,0.0
2072438,0,0.0
2072457,0,0.0
2072469,0,0.0
2072474,0,0.0
2072487,0,0.0
2072560,1,0.12921848733200442
2072585,0,0.0
2072626,1,0.07295432325334292
2072644,1,0.14334015329566374
2072671,0,0.0
2072677,0,0.0
2072711,0,0.0
2072733,0,0.0
2072738,0,0.0
2072743,1,0.14369641321616716
2072752,1,0.13101093077972223
2072765,1,0.12440729324327623
2072770,1,0.09072007157882965
2072789,0,0.0
2072794,0,0.0
2072857,1,0.1433580195576699
2072862,1,0.12992957994651125
2072904,0,0.0
2072918,0,0.0
2072958,1,0.0956647737098813
2072974,1,0.07654741517370763
2072979,0,0.0
2073052,0,0.0
2073057,0,0.0
2073067,0,0.0
2073071,1,0.11762884365182188
2073082,1,0.09164104038439932
2073126,1,0.10960456353791018
2073203,1,0.15585841573744802
2073216,0,0.0
2073224,1,0.10917233391925753
2073316,0,0.0
2073324,1,0.10254425910561063
2073334,1,0.07253751858282217
2073347,0,0.0
2073376,0,0.0
2073408,0,0.0
2073476,1,0.07755343509548698
2073511,1,0.07593414064590509
2073536,0,0.0
2073549,1,0.11535150086114107
2073582,0,0.0
2073605,0,0.0
2073634,0,0.0
2073672,0,0.0
2073698,0,0.0
2073703,1,0.09969839108768777
2073708,1,0.07916938093315734
2073722,0,0.0
2073739,1,0.11079077472739997
2073759,0,0.0
2073771,1,0.07630580941578588
2073780,0,0.0
2073814,0,0.0
2073823,1,0.1374032962150705
2073833,0,0.0
2073837,0,0.0
2073881,1,0.1365099401468257
2073897,0,0.0
2073980,1,0.11654606503377209
2073988,0,0.0
2073995,1,0.1205104760595537
2074003,1,0.07579272078979096
2074007,1,0.11658441425164998
2074040,1,0.08693659469481216
2074050,0,0.0
2074059,0,0.0
2074079,0,0.0
2074179,0,0.0
2074198,1,0.08511630124053268
2074245,0,0.0
2074322,0,0.0
2074332,0,0.0
2074408,1,0.07711914157329727
2074426,0,0.0
2074437,1,0.07188367808497059
2074496,0,0.0
2074549,0,0.0
2074561,1,0.07642747914768917
2074569,1,0.12880642492335137
2074573,0,0.0
2074584,1,0.06851950837255993
2074592,1,0.08585742928535171
2074629,1,0.10174014838444098
2074634,1,0.1159816766470353
2074643,1,0.0831790137820143
2074694,1,0.13117837219668113
2074698,0,0.0
2074718,1,0.09961639397796927
2074795,1,0.09269488619170597
2074800,1,0.08252469582225763
2074807,1,0.11708300135063245
2074858,1,0.13189720205571437
2074883,1,0.08059348170184757
2074903,0,0.0
2074924,1,0.11957747584827716
2075024,0,0.0
2075106,0,0.0
2075114,0,0.0
2075128,0,0.0
2075190,0,0.0
2075220,1,0.07507874385376488
2075255,0,0.0
2075259,1,0.07280090001304726
2075263,0,0.0
2075274,1,0.07460094645498956
2075279,0,0.0
2075294,0,0.0
2075316,0,0.0
2075321,1,0.08203761577554045
2075325,0,0.0
2075331,1,0.1098021958437786
2075335,0,0.0
2075368,1,0.0863431048579283
2075389,0,0.0
2075418,1,0.08095838683454963
2075422,0,0.0
2075430,0,0.0
2075438,1,0.08240032478349907
2075453,1,0.11780921566595835
2075462,0,0.0
2075470,0,0.0
2075475,0,0.0
2075486,0,0.0
2075490,1,0.10004106376705352
2075540,1,0.16056826137793895
2075605,1,0.11278746473670104
2075610,1,0.1290770543995053
2075616,0,0.0
2075627,0,0.0
2075656,1,0.12434762822307356
2075667,0,0.0
2075675,1,0.10496922040956722
2075681,0,0.0
2075693,0,0.0
2075698,1,0.08865529979695486
2075775,1,0.08734439545796441
2075786,0,0.0
2075800,0,0.0
2075832,1,0.062006883766206715
2075890,0,0.0
2075911,1,0.1365079299468261
2075989,0,0.0
2075993,0,0.0
2076032,0,0.0
2076132,1,0.12687269403086449
2076160,0,0.0
2076171,0,0.0
2076180,1,0.07392817955257054
2076201,1,0.10732576793332191
2076280,0,0.0
2076292,1,0.10566955087523794
2076311,0,0.0
2076455,0,0.0
2076484,1,0.0783241655452297
2076500,0,0.0
2076519,0,0.0
2076527,0,0.0
2076533,0,0.0
2076541,0,0.0
2076563,0,0.0
2076591,1,0.14370840534799434
2076596,0,0.0
2076604,1,0.12263933858722065
2076630,1,0.06779084142071329
2076635,0,0.0
2076653,0,0.0
2076663,1,0.1154555968182229
2076686,1,0.10173911717088338
2076693,0,0.0
2076698,1,0.08321999454249854
2076712,0,0.0
2076734,1,0.0637667663719758
2076739,1,0.08399137007039881
2076743,0,0.0
2076749,0,0.0
2076753,1,0.10842556968682053
2076796,1,0.09417460120441193
2076807,0,0.0
2076813,1,0.08569133984932359
2076823,1,0.11565167438068061
2076845,1,0.06928960444176127
2076851,0,0.0
2076855,0,0.0
2076885,1,0.12838682061740656
2076895,1,0.10478352385003395
2076907,0,0.0
2076916,0,0.0
